nr;name;title;abstract;mainAuthor
1204202;publication2;chondrites undesired rectangularly instils soapboxes ;splenectomized portless watching glumly intertangled felons despatched placidly gavottes crowner archfiends ;12042
1204203;publication3;deprivals pushiest shotgunned donnish contestably ;acclimated tenants bartends sigher collocate industrialize sexualized octants utopias photog opens scalded queened tropes greediness divines inbreeding ;12042
1204204;publication4;gabs engram slowwitted fontinas frigates ;obviousness tanking investors schizoids actinism repellently helpings voidableness prompted inferiorities seamster cozenage magdalen nonskilled squeakier ;12042
1204205;publication5;togged knacked accoutred magical ;treasures coneys aoudad normans swathes incapacious judgelike hypothyroidism macroeconomic furler confederative dissociation wildlings brainily midways inverses inrush ;12042
1204206;publication6;besmirching fuzzier recoils highth smeariest ;kilorad gagsters marrers regain wesleyans damson serfs polynesia miring diced pettiness sharpness personalis hominies grungier dugongs hermeneutics nonspeaking photoengravings trillionths ;12042
1204207;publication7;communalization infections posting delivers ;hairspring airfreight pleasures wresters drypoints oxygenates tureen petrographer designating snafuing hilliness demagogic aristocratically stopwatches enlightening militarizes stranders ;12042
1204208;publication8;precut antedated infesting ;valval tenderheartedness ravelings tarnishes conks lambent outyelling assumes treatabilities fowls irksomely inspiriting entertainingly ;12042
1204209;publication9;tablespoonsful reattaches speakeasies conditionals ;beleapt conducting nettler tatter pouted fens walkaway tautness aroids prechill scathed excommunicators gibbeting trumping disinclines ;12042
1204300;publication0;programer convergence hometown pillowy ;fridays pinked coffeecakes garnets juxtapositions stonefly dodos lubbers reparatory cathects distrait transmits unlaced poleaxing encode congealing veraciousness hackers younglings ;12043
1204301;publication1;headwork wrigglers transformers whippersnappers ;carwash lifted curtness acidulate corpulences gunned fusibleness accreditee dowels sugarcoat windproof boars cozening pashas ;12043
1204302;publication2;tussling cuestas pangolin culpae ;kashmirs pocketing reposition wherefrom clew parboils palmyras tibias extollers interdepartmental faintish cookware discountenancing petrography ladened violably unstirred ;12043
1204303;publication3;navigability namely annotated phonophotography ;piranhas uncouthness divagated cornucopias sterilized frustrations trailed roadsteads whiniest subsidizable clawing claying kohl jets confabulation heptads overcapitalizing ;12043
1204304;publication4;overtrains tobacconists belched retoucher onanist sulphurs ;fobbing ruffling riping socialists lightener lancet fertilize strained radiochemist snappier centimes incompetency coughing respectably hayings electromagnetic drillmaster rumba shucker rectifiers ;12043
1204400;publication0;unconvincing rottenly stimulative ;fuzees deist calculatedly personate thumpers semipolitical sanding shipload acidulates linguinis subchapter ;12044
1205100;publication0;exurbs intercommunicate massacrers infertilely ;histograms transmissive slicking poilu defecation overween regionals splintering staider arithmetics ratings citable recapitulates recanters quelling pimas therapeutics ;12051
1205101;publication1;twaddler fullest synchro softs stargazers ;nonrecognition cantonments presiders microbiologic tiresomely lushness seedman shiverer unicycle misdates serenely croquette litters irritabilities ;12051
1205102;publication2;ergonomically shoetree intercommunicate uglified ;witlessly campstool amalgamative irrecoverably subheading amis negater deselected speechless oatmeals reinterrogate ripcords detachments reconfirm tussuck rabbiters disguising ;12051
1205103;publication3;chutist meatball evangelizes throttlers ;tole undergrowth margarins na napalm sturdier bends masterminded awakeners homogeneously relented amoroso hetaera movables handpick ;12051
1205104;publication4;packhorses cravens flexibility reschedule ransomable ;minicomputers roentgenoscope amputating excommunicating dressmaker freethinkers edelweisses outyelled saturation ordinaries teaboards tufter vaporousness overfamiliarity quiets nonsubscriber dodgery ;12051
1205105;publication5;invalidity association overrating decahedron ;overacted godlessness noncancellable glucoses cornetists paralyse fatalists umlauting subdepartment nonabrasiveness housesits conversationalist flushed hautboy ;12051
1205106;publication6;routinizes disregarded unflappably astrologically ;uplanders regicidal equivalently incubuses uncurbed succumbed insults founded conker oversee ;12051
1205107;publication7;gelded wrappings minted ;venires wangling obstreperousness audiophile uplinks finagle trysting longues ungot comptrollers willfulness gallimaufry solubilized rephrasing samisen appreciator unbeliever calvinistic ;12051
1205108;publication8;satirized crawlers quartzes queens sierras ;quibbler intromittent pleadable backwaters outperforming abdicator quintuplicated overspread rectifications reassures overbakes bedquilts ;12051
1205109;publication9;alizarine margrave sawteeth tactics sumptuousness gunwhale ;overexpanding quilter pitcher doggoning vaginas fuzing disobeys azine looseners troupes kookie overflown monaurally rooter ;12051
1205110;publication10;nonplusses insurgents unruled nihilities templates ;constrictive smashable tankage anattos biassing simperers backwardness admittedly imprecated emaciating chloroforming multimillionaire furrowing fractioned prename gussies sharpest gestating ;12051
1205111;publication11;cislunar goofily piggishness troppo ;gendering wishing tensive territorialize traumatized explicitly czars dragnets dispensaries grotesquely hoisting innovative servility ;12051
1205112;publication12;chorals bowshot chauvinists ;powering moonset bibliographical stubbornly vedic cystectomies pitchy frugality improprieties limpidness choiring personableness marquisette fabricating foliation ;12051
1205113;publication13;metricized eavesdrops interpretable crawdad prognostic reconnects ;coasts nepotistically pinky basifier ops dabbles meadowsweets manager skoaled turfless unwove intensest catchpenny cannoneers defter wifehood ;12051
1205114;publication14;detritus unplowed flooded chortles forepart woodpecker ;insolently telephoner loaches lives understand mossiest looked gladier woodpeckers cackler ;12051
1205115;publication15;rheostats ranting sensitized stropped mournfully ;cassias unescorted gallants backrests powders fixated petals shinleafs contemned phenix coadmit devoutness fecundated misdealt footstools thane cumbered chows jugful ;12051
1205116;publication16;longingly moraines hexapody ;terrane headhunted updatable errants thankless metalworker yachted nils guaranies perturbs acquainted blockbuster showers disclose deranged eroticist enriching ;12051
1205117;publication17;pensione motorists curtained amnions ;attenuation bulges popover convexities evangelical unicolor chicories jesuitic stipples sophy alloyed odor peritonital companionless suffragan ;12051
1205118;publication18;hastening ballasts glabrous clamorously blathered blindest ;freethinkers spiritualistic bircher daybooks dentinal immobilization subdeacon humanistic purveys criticizer scrimpier pinkness cumulates windpipe unclog frizzer dismantle airliners divinest ;12051
1205200;publication0;corvees zenanas gambols tahitians cockade ;unfrozen exhortations competently agatize elephantiasis planktons adamants paperhanging wanderer orchestration dillydallying petcock cubature scrives faulted ;12052
1205201;publication1;diarrhea saboteurs prates niches competencies ;agape starlike jaunting dourly psychogenic cosmologists preorganization pseudonyms corrugators inanimateness disassembly embroglios bolder ;12052
1205202;publication2;semiprecious chaunting triskeles herbicide guanaco ;feminize jointure elongates excitors repacifying noggs illusionists identifications dyed archaizing susceptiveness fructified illogicality abbreviations typifying fadeless schlepps ;12052
1205203;publication3;nontropical plebe commandoes tidally ;bodily enthrones enmeshing electrostatic lupuses medicating reenforce berserks imparts interfiled meatball nonclerically daneweed dashikis righteously pothead expellee ;12052
1205204;publication4;quenches guideposts emulsifications carfares ;plummier meantimes unallayed oxtail rankling misreports knots ousels suppurates decompensating scots diestock lolling uncase smoggy interlocutress ;12052
1205205;publication5;dept rhinestones crazes triteness reheated ;peachy ghostwriting inadmissibility petitioned consistory househusbands flighting montezuma haggler pointillists recompression ephemeras conciliates larboard sunbath hydrologist clericalism ;12052
1205206;publication6;disequilibria tripedal atypically ;disregard clubhand sallied townwears tussock ptomain assembler ticketing wellheads dryrot uneven subdivided manages semifinished ;12052
1205207;publication7;overelaborating ogled schwas mushing inactively ;becalming prizefight rallyist concerted scrimpier acquiesced replenishes unamusing lippiness puzzles ending pickaxed lunchrooms laborite saltires delinquently tenuto ;12052
